level,class,iou,dice,precision,recall
0.25,RO,0.9364273175669074,0.9490359392559868,0.990489737835094,0.9457447460457212
0.25,FV,0.7726519380995807,0.822978642697257,0.8670325204759796,0.8919265512044326
0.25,HD,0.840617287209044,0.8686968087374235,0.8913265813049049,0.936976145390749
0.25,RI,0.6148213667224965,0.6463041290299366,0.6623544435095292,0.9431947732008571
0.25,WR,0.8061149998066305,0.830112716977786,0.8653387967086577,0.938009375773983
