level,class,iou,dice,precision,recall
0.5,RO,0.9052098086245892,0.9151778376148275,0.9906503005821796,0.9143530215761352
0.5,FV,0.661046419753669,0.7269146528482778,0.8341471799513457,0.78606312158436
0.5,HD,0.7143778659325951,0.7515881039362372,0.8178640496697992,0.8889628988021377
0.5,RI,0.5672752364710792,0.6172463767712574,0.6603953660396003,0.8910513357788229
0.5,WR,0.6526768942756533,0.6859455321911725,0.7587825391743496,0.8919391354022282
